sep=;
internal;PanelsProvider 
internal;PanelsProviderProps
internal;PanelsState
internal;PanelsStateContext: React.Context
internal;PanelState
internal;PanelStateContext: React.Context
internal;PanelTarget: React.NamedExoticComponent
internal;PanelToggleCollapsedAction
internal;PanelTogglePinnedAction
internal;PanelToggleSpanAction
internal;PanelWidget: React.MemoExoticComponent
internal;PanelWidgetDragStartAction
internal;PanelWidgetProps
internal;PinToggle: React.NamedExoticComponent
internal;PointerCaptor 
internal;PointerCaptorArgs
internal;PointerCaptorEvent = MouseEvent | TouchEvent
internal;PointerCaptorProps 
internal;PopoutToggle: React.NamedExoticComponent
internal;PopoutWidgetSendBackAction
internal;PopoutWidgetsState
internal;PopoutWidgetState
internal;popoutWidgetToChildWindow(state: NineZoneState, widgetTabId: string, point?: PointProps, size?: SizeProps): NineZoneState | undefined
internal;ProgressProps 
internal;RECTANGULAR_DEFAULT_MIN_HEIGHT = 220
internal;RECTANGULAR_DEFAULT_MIN_WIDTH = 296
internal;removeTab(state: Draft
internal;removeWidgetTab(state: Draft
internal;ResizeAction
internal;ResizeDirection
internal;ResizeDirectionHelpers
internal;ResizeGrip 
internal;ResizeGripProps 
internal;ResizeGripResizeArgs
internal;ResizeHandle
internal;ResizeStrategy
internal;restrainInitialWidgetSize(size: SizeProps, nzSize: SizeProps): SizeProps
internal;RightPanelSide = "right"
beta;SafeAreaInsets
internal;SafeAreaInsetsHelpers
internal;ScrollableWidgetContent: React.NamedExoticComponent
internal;ScrollableWidgetContentProps
internal;SendBack: React.NamedExoticComponent
internal;setFloatingWidgetContainerBounds(state: NineZoneState, floatingWidgetId: string, bounds: RectangleProps): NineZoneState
internal;setRectangleProps(props: Draft
internal;ShrinkBottom 
internal;class ShrinkHorizontalStrategy 
internal;ShrinkLeft 
internal;ShrinkRight 
internal;class ShrinkStrategy 
internal;ShrinkTop 
internal;class ShrinkVerticalStrategy 
internal;sideToCursorType(side: PanelSide): CursorType
internal;SizeAndPositionProps 
internal;Snap 
internal;SnapMode 
deprecated;SnapMode 
internal;SnapModePanel 
internal;SnapModePanelProps 
internal;SnapModeProps 
internal;SnapProps 
internal;Splitter 
internal;SplitterPaneTarget 
internal;SplitterProps 
internal;SplitterTarget 
internal;SplitterTargetProps 
internal;Stacked 
internal;StackedProps 
internal;StagePanel 
internal;StagePanelManager
internal;StagePanelManagerProps
internal;StagePanelProps 
internal;StagePanels 
internal;StagePanelsManager
internal;StagePanelsManagerProps
internal;StagePanelsProps 
internal;StagePanelTarget 
internal;StagePanelTargetProps 
internal;StagePanelType
internal;StagePanelTypeHelpers
internal;Status
internal;StatusHelpers
internal;StatusMessageProps 
internal;Tab 
internal;TabBarButtons: React.NamedExoticComponent
internal;TabGroup 
internal;TabGroupProps 
internal;TabIdContext: React.Context
internal;TabMode
internal;TabModeHelpers
internal;TabNodeContext: React.Context
internal;TabPositionContext: React.Context
internal;TabPositionContextArgs
internal;TabProps 
internal;TabSeparator 
internal;TabSeparatorProps 
internal;TabsState
internal;TabsStateContext: React.Context
internal;TabState
internal;TabStateContext: React.Context
internal;TabTargetFloatingWidgetState
internal;TabTargetPanelState
internal;TabTargetState = TabTargetPanelState | TabTargetWidgetState | TabTargetTabState | TabTargetFloatingWidgetState
internal;TabTargetTabState
internal;TabTargetWidgetState
internal;Title 
beta;TitleBar 
internal;TitleBarButton 
internal;TitleBarButtonProps 
beta;TitleBarProps 
internal;TitleProps 
internal;Toast 
deprecated;Toast 
internal;ToastDefaultProps = Pick
internal;ToastProps 
internal;ToastStyle = Pick
internal;ToolAssistance 
deprecated;ToolAssistance 
internal;ToolAssistanceDialog 
internal;ToolAssistanceDialogProps 
internal;ToolAssistanceInstruction 
internal;ToolAssistanceInstructionProps 
internal;ToolAssistanceItem 
internal;ToolAssistanceItemProps 
internal;ToolAssistanceProps 
internal;ToolAssistanceSeparator 
internal;ToolAssistanceSeparatorProps 
beta;Toolbar 
deprecated;Toolbar 
internal;ToolbarButton 
internal;ToolbarButtonProps 
internal;ToolbarDirectionContext: React.Context
internal;ToolbarIcon 
internal;ToolbarIconProps 
internal;ToolbarItem
internal;ToolbarItemProps
beta;ToolbarPanelAlignment
deprecated;ToolbarPanelAlignment
internal;ToolbarPanelAlignmentHelpers
beta;ToolbarProps 
deprecated;ToolbarProps 
internal;Tools 
internal;ToolsArea 
internal;ToolsAreaProps 
internal;ToolSettingProps 
internal;ToolSettings 
internal;ToolSettingsDockAction
internal;ToolSettingsDragStartAction
internal;ToolSettingsNodeContext: React.Context
internal;ToolSettingsOverflowPanel(props: ToolSettingsOverflowPanelProps): JSX.Element
internal;ToolSettingsOverflowPanelProps 
internal;ToolSettingsProps 
internal;ToolSettingsState = DockedToolSettingsState | WidgetToolSettingsState
internal;ToolSettingsStateContext: React.Context
internal;ToolSettingsTab 
internal;toolSettingsTabId = "nz-tool-settings-tab"
internal;ToolSettingsTabProps 
internal;ToolSettingsWidgetManagerProps 
internal;ToolSettingsWidgetMode
internal;ToolsProps 
beta;Tooltip 
deprecated;Tooltip 
beta;TooltipDefaultProps = Pick
deprecated;TooltipDefaultProps = Pick
beta;TooltipProps 
deprecated;TooltipProps 
internal;TopPanelSide = "top"
internal;UpdateWindowResizeSettings 
internal;useActiveTab(): TabState | undefined
internal;useAllowedPanelTarget(): boolean
internal;useAnimatePanelWidgets():
internal;useBorders(widgetId: WidgetState["id"]):
internal;useCursor(): void
internal;useDoubleClick(onDoubleClick?: () => void): () => void
internal;useDrag
internal;useDraggedItemId
internal;useDragItem
internal;UseDragItemArgs
internal;useDragPanelGrip(args: UseDragPanelGripArgs): ({ initialPointerPosition }: DragItemDragStartArgs) => void
internal;UseDragPanelGripArgs
internal;useDragResizeHandle(args: UseDragResizeHandleArgs): ({ initialPointerPosition }: DragItemDragStartArgs) => void
internal;UseDragResizeHandleArgs
internal;useDragTab(args: UseDragTabArgs): ({ initialPointerPosition, widgetSize }: DragTabDragStartArgs) => void
internal;UseDragTabArgs
internal;useDragToolSettings(args: UseDragToolSettingsArgs): ({ initialPointerPosition }: DragItemDragStartArgs) => void
internal;UseDragToolSettingsArgs
internal;useDragWidget(args: UseDragWidgetArgs): ({ initialPointerPosition }: DragItemDragStartArgs) => void
internal;UseDragWidgetArgs
internal;useIsDragged(callback: () => boolean): boolean
internal;useIsDraggedItem(item: DragItem): boolean
internal;useIsDraggedType(type: DragItem["type"]): boolean
internal;useIsMainPanelWidget(): boolean
internal;useLabel(labelKey: keyof NineZoneLabels): string | undefined
internal;useMode(widgetId: string): "fit" | "fill" | "minimized"
internal;usePanelsAutoCollapse
internal;UsePanelTargetArgs
internal;usePointerCaptor: 
internal;useResizeGrip: 
beta;UserProfile 
deprecated;UserProfile 
beta;UserProfileProps 
deprecated;UserProfileProps 
internal;UseTabTargetArgs
internal;useTabTransientState(tabId: string, onSave?: () => void, onRestore?: () => void): void
internal;useToolSettingsEntry(): DockedToolSettingsEntryContextArgs
internal;useTransientState(onSave?: () => void, onRestore?: () => void): void
internal;UseWidgetTargetArgs
internal;VerticalAnchor
internal;VerticalAnchorHelpers
internal;VerticalPanelSide = LeftPanelSide | RightPanelSide
internal;VerticalPanelState 
internal;Widget: React.MemoExoticComponent
internal;WidgetComponent
alpha;WidgetContent 
deprecated;WidgetContent 
internal;WidgetContentContainer: React.NamedExoticComponent
internal;WidgetContentContainersContext: React.Context
internal;WidgetContentManager: React.NamedExoticComponent
internal;WidgetContentManagerContext: React.Context
internal;WidgetContentManagerContextArgs
internal;WidgetContentManagerProps
internal;WidgetContentNodeContext: React.Context
alpha;WidgetContentProps 
deprecated;WidgetContentProps 
internal;WidgetContentRenderer: React.NamedExoticComponent
internal;WidgetContentRenderers: React.NamedExoticComponent
internal;WidgetContext: React.Context
internal;WidgetContextArgs
internal;WidgetDragAction
internal;WidgetDragEndAction
internal;WidgetIdContext: React.Context
internal;WidgetManagerProps
internal;WidgetMenu(props: WidgetMenuProps): JSX.Element
internal;WidgetMenuProps 
internal;WidgetOverflow: React.NamedExoticComponent
internal;WidgetOverflowContext: React.Context
internal;WidgetOverflowProps
internal;WidgetPanel: React.NamedExoticComponent
internal;WidgetPanelContext: React.Context
internal;WidgetPanelContextArgs
internal;WidgetPanelExpander({ side }: WidgetPanelExpanderProps): JSX.Element
internal;WidgetPanelExpanderProps
internal;WidgetPanelExpanders(): JSX.Element
internal;WidgetPanelGrip: React.NamedExoticComponent
internal;WidgetPanelProps
internal;WidgetPanelProvider: React.NamedExoticComponent
internal;WidgetPanelProviderProps
internal;WidgetPanels: React.NamedExoticComponent
internal;WidgetPanelsContent: React.MemoExoticComponent
internal;WidgetPanelsContentProps 
internal;WidgetPanelsProps 
internal;WidgetProps 
internal;WidgetProvider: React.NamedExoticComponent
internal;WidgetProviderProps
internal;WidgetsState
internal;WidgetsStateContext: React.Context
internal;WidgetState
internal;WidgetStateContext: React.Context
internal;WidgetTab: React.NamedExoticComponent
internal;WidgetTabBar: React.NamedExoticComponent
internal;WidgetTabBarProps
internal;WidgetTabClickAction
internal;WidgetTabDoubleClickAction
internal;WidgetTabDragAction
internal;WidgetTabDragEndAction
internal;WidgetTabDragStartAction
internal;WidgetTabDragStartArguments
internal;WidgetTabPopoutAction
internal;WidgetTabProps 
internal;WidgetTabProvider({ tab, first, firstInactive, last }: WidgetTabProviderProps): JSX.Element
internal;WidgetTabProviderProps 
internal;WidgetTabs: React.NamedExoticComponent
internal;WidgetTabsEntryContext: React.Context
internal;WidgetTabsEntryContextProviderProps
internal;WidgetTabsEntryProvider: React.NamedExoticComponent
internal;WidgetTabTarget: React.NamedExoticComponent
internal;WidgetTabTargetProps
internal;WidgetTarget: React.NamedExoticComponent
internal;WidgetTargetFloatingWidgetState
internal;WidgetTargetPanelState = TabTargetPanelState
internal;WidgetTargetProps
internal;WidgetTargetState = WidgetTargetPanelState | WidgetTargetWidgetState | WidgetTargetTabState | WidgetTargetFloatingWidgetState
internal;WidgetTargetTabState = TabTargetTabState
internal;WidgetTargetWidgetState = TabTargetWidgetState
internal;WidgetToolSettingsState
internal;widgetZoneColumnIds: ReadonlyArray
beta;WidgetZoneId = 1 | 2 | 3 | 4 | 6 | 7 | 8 | 9
deprecated;WidgetZoneId = 1 | 2 | 3 | 4 | 6 | 7 | 8 | 9
internal;widgetZoneIds: ReadonlyArray
alpha;withContainIn: 
deprecated;withContainIn: 
alpha;WithContainInProps
deprecated;WithContainInProps
internal;withDragInteraction: 
internal;WithDragInteractionProps
internal;Zone 
internal;ZoneId = WidgetZoneId | ContentZoneId
internal;ZoneManager
internal;ZoneManagerFloatingProps
internal;ZoneManagerProps
internal;ZoneProps 
internal;Zones 
internal;ZonesManager
internal;ZonesManagerProps
internal;ZonesManagerTargetProps
internal;ZonesManagerWidgetResizeArgs
internal;ZonesManagerWidgetsProps =
internal;ZonesManagerZonesProps =
internal;ZonesProps 
beta;ZoneTargetType
deprecated;ZoneTargetType
internal;ZoneWindowResizeSettings
